customer_id,first_name,last_name,email,region,member_since,loyalty_tier
CUST001142,John,Davis,customer1142@example.com,North,2019-07-28,Silver
CUST001143,James,Jones,customer1143@example.com,Central,2021-07-28,Bronze
CUST001144,Linda,Thomas,customer1144@example.com,Central,2022-04-22,Silver
CUST001145,Elizabeth,Martinez,customer1145@example.com,West,2020-01-01,Bronze
CUST001146,Thomas,Brown,customer1146@example.com,South,2019-03-10,Silver
CUST001147,Linda,Rodriguez,customer1147@example.com,West,2021-03-23,Platinum
CUST001148,Mary,Smith,customer1148@example.com,West,2021-12-17,Gold
CUST001149,Jennifer,Smith,customer1149@example.com,North,2020-05-29,Gold
CUST001150,Nancy,Jones,customer1150@example.com,West,2018-12-10,Silver
CUST001151,Charles,Moore,customer1151@example.com,Central,2018-02-26,Bronze
CUST001152,Jennifer,Taylor,customer1152@example.com,Central,2021-04-25,Bronze
CUST001153,Elizabeth,Johnson,customer1153@example.com,West,2022-10-31,Bronze
CUST001154,Robert,Taylor,customer1154@example.com,Central,2018-02-18,Platinum
CUST001155,Michael,Martinez,customer1155@example.com,Central,2018-07-27,Gold
CUST001156,William,Thomas,customer1156@example.com,West,2018-01-23,Silver
CUST001157,David,Garcia,customer1157@example.com,South,2020-02-27,Gold
CUST001158,James,Taylor,customer1158@example.com,South,2022-04-01,Bronze
CUST001159,Nancy,Davis,customer1159@example.com,North,2015-02-09,Silver
CUST001160,Jessica,Rodriguez,customer1160@example.com,West,2019-05-28,Bronze
CUST001161,John,Rodriguez,customer1161@example.com,North,2022-07-13,Platinum
CUST001162,Patricia,Garcia,customer1162@example.com,West,2021-09-28,Gold
CUST001163,Richard,Williams,customer1163@example.com,North,2016-05-26,Platinum
CUST001164,Susan,Brown,customer1164@example.com,West,2015-02-08,Silver
CUST001165,James,Thomas,customer1165@example.com,East,2022-08-19,Gold
CUST001166,Michael,Johnson,customer1166@example.com,Central,2022-01-04,Gold
CUST001167,Linda,Brown,customer1167@example.com,West,2019-01-26,Bronze
CUST001168,William,Davis,customer1168@example.com,Central,2017-05-06,Bronze
CUST001169,Michael,Moore,customer1169@example.com,West,2016-03-30,Gold
CUST001170,Charles,Rodriguez,customer1170@example.com,West,2016-11-29,Silver
CUST001171,Charles,Anderson,customer1171@example.com,Central,2021-05-03,Silver
CUST001172,John,Martinez,customer1172@example.com,South,2015-09-24,Silver
CUST001173,William,Martinez,customer1173@example.com,South,2020-11-12,Gold
CUST001174,Michael,Moore,customer1174@example.com,North,2022-10-09,Gold
CUST001175,Karen,Davis,customer1175@example.com,North,2019-10-16,Bronze
CUST001176,David,Miller,customer1176@example.com,West,2018-01-27,Bronze
CUST001177,Thomas,Davis,customer1177@example.com,West,2019-01-20,Bronze
CUST001178,Linda,Smith,customer1178@example.com,East,2019-09-17,Platinum
CUST001179,David,Smith,customer1179@example.com,West,2017-03-08,Gold
CUST001180,John,Martinez,customer1180@example.com,North,2017-07-13,Platinum
CUST001181,John,Brown,customer1181@example.com,South,2016-11-04,Gold
CUST001182,Elizabeth,Johnson,customer1182@example.com,North,2015-04-25,Platinum
CUST001183,Jessica,Thomas,customer1183@example.com,North,2021-08-24,Gold
CUST001184,William,Brown,customer1184@example.com,North,2020-04-23,Silver
CUST001185,David,Moore,customer1185@example.com,North,2018-09-28,Silver
CUST001186,John,Thomas,customer1186@example.com,Central,2021-12-12,Platinum
CUST001187,Patricia,Anderson,customer1187@example.com,West,2021-06-29,Bronze
CUST001188,John,Smith,customer1188@example.com,North,2019-03-26,Gold
CUST001189,John,Thomas,customer1189@example.com,South,2015-09-11,Platinum
CUST001190,Mary,Jones,customer1190@example.com,Central,2022-01-08,Platinum
CUST001191,John,Johnson,customer1191@example.com,North,2021-04-09,Bronze
CUST001192,Elizabeth,Moore,customer1192@example.com,West,2019-07-04,Bronze
CUST001193,Nancy,Thomas,customer1193@example.com,West,2017-08-12,Bronze
CUST001194,Joseph,Miller,customer1194@example.com,West,2019-10-20,Bronze
CUST001195,David,Anderson,customer1195@example.com,North,2020-02-03,Gold
CUST001196,Charles,Brown,customer1196@example.com,North,2016-02-25,Bronze
CUST001197,Nancy,Taylor,customer1197@example.com,North,2021-08-25,Silver
CUST001198,Charles,Williams,customer1198@example.com,Central,2017-11-15,Gold
CUST001199,Jessica,Davis,customer1199@example.com,Central,2019-12-27,Silver
CUST001200,Linda,Williams,customer1200@example.com,North,2015-09-05,Silver
CUST001201,Elizabeth,Martinez,customer1201@example.com,West,2020-10-02,Gold
CUST001202,Elizabeth,Martinez,customer1202@example.com,Central,2016-08-19,Silver
CUST001203,Sarah,Jones,customer1203@example.com,Central,2018-11-05,Gold
CUST001204,Susan,Smith,customer1204@example.com,Central,2021-07-30,Silver
CUST001205,Mary,Brown,customer1205@example.com,Central,2021-04-10,Bronze
CUST001206,Jessica,Garcia,customer1206@example.com,South,2017-03-31,Silver
CUST001207,John,Garcia,customer1207@example.com,South,2022-06-28,Platinum
CUST001208,Joseph,Martinez,customer1208@example.com,East,2021-06-27,Gold
CUST001209,Nancy,Jones,customer1209@example.com,West,2018-09-08,Silver
CUST001210,Patricia,Davis,customer1210@example.com,North,2020-07-24,Silver
CUST001211,James,Anderson,customer1211@example.com,South,2022-10-10,Silver
CUST001212,Joseph,Martinez,customer1212@example.com,South,2017-09-06,Platinum
CUST001213,David,Thomas,customer1213@example.com,West,2017-04-20,Platinum
CUST001214,Jennifer,Moore,customer1214@example.com,North,2019-01-26,Bronze
CUST001215,John,Garcia,customer1215@example.com,North,2021-03-22,Bronze
CUST001216,Robert,Jones,customer1216@example.com,West,2017-03-07,Gold
CUST001217,Mary,Smith,customer1217@example.com,South,2017-03-21,Gold
CUST001218,Jennifer,Brown,customer1218@example.com,East,2023-01-23,Silver
CUST001219,David,Moore,customer1219@example.com,Central,2017-10-04,Silver
CUST001220,Michael,Smith,customer1220@example.com,South,2017-12-08,Bronze
CUST001221,James,Moore,customer1221@example.com,South,2019-04-02,Bronze
CUST001222,David,Brown,customer1222@example.com,East,2020-02-12,Silver
CUST001223,Susan,Thomas,customer1223@example.com,East,2022-05-31,Silver
CUST001224,Thomas,Thomas,customer1224@example.com,Central,2019-11-12,Bronze
CUST001225,Patricia,Williams,customer1225@example.com,South,2017-02-15,Silver
CUST001226,Karen,Miller,customer1226@example.com,East,2018-07-26,Platinum
CUST001227,Linda,Smith,customer1227@example.com,Central,2021-08-02,Silver
CUST001228,Karen,Jones,customer1228@example.com,South,2018-09-04,Silver
CUST001229,Mary,Anderson,customer1229@example.com,East,2016-06-01,Platinum
CUST001230,Michael,Taylor,customer1230@example.com,North,2020-04-11,Bronze
CUST001231,Jennifer,Rodriguez,customer1231@example.com,West,2022-03-27,Gold
CUST001232,Sarah,Rodriguez,customer1232@example.com,West,2017-01-03,Gold
CUST001233,Susan,Rodriguez,customer1233@example.com,West,2023-01-10,Platinum
CUST001234,Sarah,Jones,customer1234@example.com,Central,2019-07-01,Bronze
CUST001235,Michael,Brown,customer1235@example.com,South,2020-01-26,Silver
CUST001236,Richard,Brown,customer1236@example.com,East,2019-10-07,Platinum
CUST001237,Charles,Williams,customer1237@example.com,East,2017-11-08,Bronze
CUST001238,Robert,Thomas,customer1238@example.com,North,2018-04-23,Platinum
CUST001239,Thomas,Garcia,customer1239@example.com,South,2021-07-19,Bronze
CUST001240,Joseph,Rodriguez,customer1240@example.com,Central,2018-10-09,Platinum
CUST001241,Joseph,Davis,customer1241@example.com,West,2019-08-03,Gold
CUST001242,Sarah,Garcia,customer1242@example.com,East,2019-04-16,Bronze
CUST001243,Jennifer,Davis,customer1243@example.com,South,2017-12-23,Bronze
CUST001244,Susan,Johnson,customer1244@example.com,East,2020-08-17,Bronze
CUST001245,William,Brown,customer1245@example.com,North,2016-04-30,Bronze
CUST001246,Susan,Smith,customer1246@example.com,Central,2017-03-31,Gold
CUST001247,Michael,Anderson,customer1247@example.com,East,2017-10-21,Gold
CUST001248,William,Brown,customer1248@example.com,Central,2016-07-18,Gold
CUST001249,James,Thomas,customer1249@example.com,East,2018-02-28,Gold
CUST001250,Richard,Miller,customer1250@example.com,Central,2022-05-08,Bronze
CUST001251,Sarah,Anderson,customer1251@example.com,Central,2016-09-03,Platinum
CUST001252,Linda,Brown,customer1252@example.com,South,2020-04-27,Silver
CUST001253,Thomas,Martinez,customer1253@example.com,Central,2020-04-03,Platinum
CUST001254,David,Thomas,customer1254@example.com,North,2018-07-06,Silver
CUST001255,Jessica,Thomas,customer1255@example.com,West,2017-05-08,Platinum
CUST001256,Joseph,Moore,customer1256@example.com,Central,2015-05-04,Gold
CUST001257,Robert,Martinez,customer1257@example.com,South,2018-06-05,Bronze
CUST001258,Sarah,Thomas,customer1258@example.com,East,2018-10-23,Silver
CUST001259,Jessica,Miller,customer1259@example.com,West,2022-09-29,Gold
CUST001260,David,Martinez,customer1260@example.com,North,2021-05-13,Bronze
CUST001261,Robert,Williams,customer1261@example.com,East,2021-05-16,Platinum
CUST001262,Richard,Brown,customer1262@example.com,West,2015-09-18,Platinum
CUST001263,Michael,Davis,customer1263@example.com,North,2018-09-08,Platinum
CUST001264,Elizabeth,Johnson,customer1264@example.com,South,2016-03-03,Silver
CUST001265,Mary,Moore,customer1265@example.com,Central,2020-06-24,Bronze
CUST001266,Jennifer,Brown,customer1266@example.com,North,2019-04-30,Gold
CUST001267,Michael,Brown,customer1267@example.com,East,2022-05-25,Bronze
CUST001268,Joseph,Smith,customer1268@example.com,East,2020-10-24,Bronze
CUST001269,Jennifer,Garcia,customer1269@example.com,West,2019-05-21,Silver
CUST001270,Patricia,Williams,customer1270@example.com,Central,2019-09-10,Platinum
CUST001271,John,Miller,customer1271@example.com,South,2016-06-16,Silver
CUST001272,Elizabeth,Miller,customer1272@example.com,West,2016-10-12,Gold
CUST001273,Charles,Brown,customer1273@example.com,Central,2023-01-14,Platinum
CUST001274,William,Brown,customer1274@example.com,North,2016-08-07,Platinum
CUST001275,John,Moore,customer1275@example.com,West,2021-10-13,Silver
CUST001276,Thomas,Garcia,customer1276@example.com,Central,2020-07-03,Platinum
CUST001277,Joseph,Martinez,customer1277@example.com,North,2016-01-09,Gold
CUST001278,Joseph,Garcia,customer1278@example.com,East,2019-05-21,Silver
CUST001279,Jessica,Brown,customer1279@example.com,South,2021-12-05,Platinum
CUST001280,Joseph,Miller,customer1280@example.com,South,2022-11-01,Bronze
CUST001281,Richard,Taylor,customer1281@example.com,North,2017-09-08,Silver
CUST001282,William,Anderson,customer1282@example.com,Central,2018-04-10,Bronze
CUST001283,Michael,Davis,customer1283@example.com,West,2021-03-14,Bronze
CUST001284,Susan,Johnson,customer1284@example.com,North,2020-08-28,Gold
CUST001285,Jessica,Davis,customer1285@example.com,South,2017-11-01,Silver
CUST001286,Thomas,Smith,customer1286@example.com,West,2015-04-20,Bronze
CUST001287,Joseph,Miller,customer1287@example.com,East,2019-06-24,Silver
CUST001288,Richard,Smith,customer1288@example.com,North,2017-10-23,Bronze
CUST001289,Robert,Garcia,customer1289@example.com,West,2020-06-08,Platinum
CUST001290,John,Johnson,customer1290@example.com,Central,2022-05-15,Silver
CUST001291,Joseph,Williams,customer1291@example.com,West,2018-02-17,Silver
CUST001292,Jennifer,Moore,customer1292@example.com,North,2021-10-22,Bronze
CUST001293,Jennifer,Jones,customer1293@example.com,North,2020-12-29,Platinum
CUST001294,Jennifer,Johnson,customer1294@example.com,North,2022-08-06,Gold
CUST001295,Robert,Davis,customer1295@example.com,East,2016-12-29,Silver
CUST001296,Mary,Anderson,customer1296@example.com,Central,2017-06-04,Platinum
CUST001297,Mary,Moore,customer1297@example.com,Central,2022-03-10,Bronze
CUST001298,Richard,Taylor,customer1298@example.com,East,2019-12-24,Bronze
CUST001299,Nancy,Smith,customer1299@example.com,North,2019-03-26,Silver
CUST001300,Linda,Garcia,customer1300@example.com,South,2017-03-30,Bronze
CUST001301,James,Miller,customer1301@example.com,North,2015-03-01,Gold
CUST001302,Michael,Anderson,customer1302@example.com,North,2017-06-22,Bronze
CUST001303,Jennifer,Taylor,customer1303@example.com,South,2015-06-30,Platinum
CUST001304,Thomas,Johnson,customer1304@example.com,East,2018-08-14,Silver
CUST001305,Nancy,Brown,customer1305@example.com,Central,2019-06-07,Platinum
CUST001306,Patricia,Brown,customer1306@example.com,South,2016-03-09,Gold
CUST001307,David,Williams,customer1307@example.com,North,2019-07-06,Gold
CUST001308,James,Miller,customer1308@example.com,South,2020-02-23,Silver
CUST001309,John,Anderson,customer1309@example.com,East,2022-04-16,Gold
CUST001310,Mary,Johnson,customer1310@example.com,South,2019-08-11,Gold
CUST001311,Nancy,Davis,customer1311@example.com,North,2022-12-28,Silver
CUST001312,William,Johnson,customer1312@example.com,Central,2018-08-21,Platinum
CUST001313,Robert,Garcia,customer1313@example.com,South,2022-02-15,Gold
CUST001314,Sarah,Johnson,customer1314@example.com,East,2015-03-14,Platinum
CUST001315,Richard,Rodriguez,customer1315@example.com,South,2020-08-24,Bronze
CUST001316,Linda,Smith,customer1316@example.com,Central,2016-05-23,Gold
CUST001317,Linda,Taylor,customer1317@example.com,West,2017-09-24,Bronze
CUST001318,Mary,Williams,customer1318@example.com,East,2020-08-04,Gold
CUST001319,Michael,Williams,customer1319@example.com,West,2017-04-17,Bronze
CUST001320,Linda,Taylor,customer1320@example.com,Central,2019-12-23,Gold
CUST001321,Robert,Jones,customer1321@example.com,East,2022-03-21,Bronze
CUST001322,Thomas,Thomas,customer1322@example.com,West,2022-04-08,Gold
CUST001323,James,Brown,customer1323@example.com,East,2018-11-04,Silver
CUST001324,Michael,Rodriguez,customer1324@example.com,North,2022-06-16,Silver
CUST001325,Linda,Martinez,customer1325@example.com,West,2020-11-05,Gold
CUST001326,Jennifer,Davis,customer1326@example.com,North,2015-09-22,Platinum
CUST001327,John,Brown,customer1327@example.com,North,2022-02-11,Silver
CUST001328,Michael,Williams,customer1328@example.com,North,2016-12-12,Silver
CUST001329,Linda,Rodriguez,customer1329@example.com,North,2019-10-12,Platinum
CUST001330,Elizabeth,Williams,customer1330@example.com,South,2017-09-30,Platinum
CUST001331,Jennifer,Martinez,customer1331@example.com,South,2018-05-26,Gold
CUST001332,Charles,Davis,customer1332@example.com,South,2018-01-18,Platinum
CUST001333,John,Garcia,customer1333@example.com,West,2019-03-28,Silver
CUST001334,Sarah,Davis,customer1334@example.com,West,2020-08-31,Platinum
CUST001335,Robert,Moore,customer1335@example.com,West,2015-03-23,Platinum
CUST001336,Jessica,Moore,customer1336@example.com,North,2018-05-14,Silver
CUST001337,Karen,Taylor,customer1337@example.com,South,2017-11-19,Platinum
CUST001338,Joseph,Jones,customer1338@example.com,West,2018-03-06,Platinum
CUST001339,Karen,Martinez,customer1339@example.com,West,2015-10-22,Gold
CUST001340,Robert,Taylor,customer1340@example.com,West,2017-03-12,Silver
CUST001341,Michael,Smith,customer1341@example.com,North,2020-08-12,Gold
CUST001342,Sarah,Miller,customer1342@example.com,West,2019-06-05,Gold
CUST001343,Richard,Davis,customer1343@example.com,East,2022-03-10,Bronze
CUST001344,Jessica,Smith,customer1344@example.com,North,2019-04-26,Silver
CUST001345,Michael,Thomas,customer1345@example.com,West,2017-11-11,Gold
CUST001346,Thomas,Taylor,customer1346@example.com,West,2022-02-13,Gold
CUST001347,Mary,Anderson,customer1347@example.com,West,2019-10-03,Silver
CUST001348,Linda,Davis,customer1348@example.com,North,2019-01-20,Bronze
CUST001349,Robert,Jones,customer1349@example.com,Central,2020-02-09,Silver
CUST001350,William,Brown,customer1350@example.com,Central,2021-06-26,Silver
CUST001351,James,Johnson,customer1351@example.com,North,2022-03-24,Platinum
CUST001352,Richard,Taylor,customer1352@example.com,Central,2015-11-26,Silver
CUST001353,Jessica,Williams,customer1353@example.com,West,2017-11-01,Gold
CUST001354,Thomas,Rodriguez,customer1354@example.com,West,2021-07-28,Gold
CUST001355,Jessica,Thomas,customer1355@example.com,North,2016-03-23,Gold
CUST001356,Robert,Jones,customer1356@example.com,South,2019-06-19,Gold
CUST001357,James,Williams,customer1357@example.com,West,2015-01-07,Bronze
CUST001358,John,Thomas,customer1358@example.com,West,2020-11-20,Platinum
CUST001359,Elizabeth,Taylor,customer1359@example.com,West,2016-11-29,Silver
CUST001360,Susan,Williams,customer1360@example.com,South,2017-03-22,Platinum
CUST001361,Jennifer,Rodriguez,customer1361@example.com,North,2020-01-20,Silver
CUST001362,Jennifer,Brown,customer1362@example.com,North,2017-01-18,Silver
CUST001363,William,Moore,customer1363@example.com,West,2019-12-11,Bronze
CUST001364,Jennifer,Johnson,customer1364@example.com,East,2015-12-18,Platinum
CUST001365,Patricia,Jones,customer1365@example.com,North,2018-11-02,Bronze
CUST001366,Charles,Brown,customer1366@example.com,West,2020-06-10,Bronze
CUST001367,James,Smith,customer1367@example.com,East,2015-01-30,Bronze
CUST001368,Patricia,Brown,customer1368@example.com,Central,2015-01-30,Platinum
CUST001369,Nancy,Rodriguez,customer1369@example.com,East,2020-06-13,Platinum
CUST001370,David,Martinez,customer1370@example.com,West,2018-10-10,Gold
CUST001371,David,Garcia,customer1371@example.com,South,2019-01-19,Platinum
CUST001372,Richard,Martinez,customer1372@example.com,North,2018-12-29,Gold
CUST001373,Patricia,Smith,customer1373@example.com,West,2022-10-31,Platinum
CUST001374,Robert,Smith,customer1374@example.com,Central,2016-05-18,Gold
CUST001375,Linda,Garcia,customer1375@example.com,West,2021-12-07,Platinum
CUST001376,Thomas,Miller,customer1376@example.com,South,2015-01-13,Gold
CUST001377,James,Anderson,customer1377@example.com,East,2015-07-07,Gold
CUST001378,Joseph,Brown,customer1378@example.com,Central,2020-06-07,Platinum
CUST001379,Nancy,Thomas,customer1379@example.com,North,2018-11-27,Platinum
CUST001380,Sarah,Anderson,customer1380@example.com,North,2019-04-26,Gold
CUST001381,Nancy,Brown,customer1381@example.com,South,2020-10-31,Bronze
CUST001382,Robert,Davis,customer1382@example.com,North,2018-05-19,Platinum
CUST001383,Jennifer,Davis,customer1383@example.com,North,2020-05-28,Silver
CUST001384,Linda,Brown,customer1384@example.com,South,2022-05-26,Bronze
CUST001385,Patricia,Miller,customer1385@example.com,North,2016-10-18,Gold
CUST001386,Richard,Thomas,customer1386@example.com,East,2017-06-21,Gold
CUST001387,Sarah,Anderson,customer1387@example.com,North,2022-06-18,Silver
CUST001388,Karen,Anderson,customer1388@example.com,West,2016-01-06,Gold
CUST001389,Linda,Martinez,customer1389@example.com,Central,2015-09-22,Gold
CUST001390,Richard,Taylor,customer1390@example.com,West,2022-05-02,Platinum
CUST001391,Linda,Brown,customer1391@example.com,East,2016-04-18,Gold
CUST001392,John,Johnson,customer1392@example.com,North,2018-10-25,Silver
CUST001393,Patricia,Martinez,customer1393@example.com,East,2016-06-05,Gold
CUST001394,Richard,Martinez,customer1394@example.com,North,2018-06-27,Bronze
CUST001395,Charles,Rodriguez,customer1395@example.com,South,2019-05-09,Platinum
CUST001396,David,Thomas,customer1396@example.com,East,2022-08-14,Silver
CUST001397,Thomas,Anderson,customer1397@example.com,Central,2021-08-16,Silver
CUST001398,Patricia,Miller,customer1398@example.com,North,2021-01-13,Platinum
CUST001399,David,Williams,customer1399@example.com,East,2017-06-15,Platinum
CUST001400,Joseph,Williams,customer1400@example.com,Central,2018-03-06,Silver
CUST001401,Mary,Martinez,customer1401@example.com,East,2018-06-19,Bronze
CUST001402,William,Moore,customer1402@example.com,Central,2020-05-13,Silver
CUST001403,Sarah,Jones,customer1403@example.com,West,2015-08-29,Gold
CUST001404,Robert,Moore,customer1404@example.com,South,2023-03-20,Silver
CUST001405,Mary,Moore,customer1405@example.com,South,2020-06-19,Platinum
CUST001406,Elizabeth,Moore,customer1406@example.com,South,2015-03-30,Platinum
CUST001407,David,Miller,customer1407@example.com,West,2018-11-27,Platinum
CUST001408,Richard,Johnson,customer1408@example.com,Central,2023-02-24,Gold
CUST001409,Elizabeth,Taylor,customer1409@example.com,South,2022-11-11,Platinum
CUST001410,Patricia,Williams,customer1410@example.com,East,2021-07-05,Bronze
CUST001411,Elizabeth,Davis,customer1411@example.com,South,2021-06-22,Silver
CUST001412,Joseph,Taylor,customer1412@example.com,West,2018-04-07,Silver
CUST001413,Michael,Brown,customer1413@example.com,South,2022-04-21,Bronze
CUST001414,Susan,Taylor,customer1414@example.com,Central,2016-02-22,Silver
CUST001415,Richard,Miller,customer1415@example.com,South,2015-08-19,Bronze
CUST001416,Susan,Davis,customer1416@example.com,South,2015-08-03,Bronze
CUST001417,Thomas,Anderson,customer1417@example.com,East,2021-08-27,Platinum
CUST001418,Robert,Anderson,customer1418@example.com,West,2017-09-30,Bronze
CUST001419,Patricia,Brown,customer1419@example.com,West,2020-06-24,Gold
CUST001420,Nancy,Williams,customer1420@example.com,West,2022-10-04,Bronze
CUST001421,Joseph,Moore,customer1421@example.com,West,2018-02-01,Platinum
CUST001422,Susan,Smith,customer1422@example.com,North,2016-04-22,Bronze
CUST001423,Patricia,Davis,customer1423@example.com,Central,2017-07-10,Bronze
CUST001424,Charles,Martinez,customer1424@example.com,Central,2020-05-18,Gold
CUST001425,Patricia,Thomas,customer1425@example.com,Central,2017-01-11,Platinum
CUST001426,Sarah,Anderson,customer1426@example.com,West,2018-05-07,Silver
CUST001427,Patricia,Garcia,customer1427@example.com,North,2023-01-02,Silver
CUST001428,Richard,Moore,customer1428@example.com,North,2019-06-01,Platinum
CUST001429,John,Rodriguez,customer1429@example.com,Central,2021-01-16,Bronze
CUST001430,Michael,Anderson,customer1430@example.com,North,2017-01-10,Silver
CUST001431,James,Rodriguez,customer1431@example.com,West,2018-07-11,Bronze
CUST001432,Mary,Williams,customer1432@example.com,Central,2017-04-24,Silver
CUST001433,John,Rodriguez,customer1433@example.com,East,2015-05-24,Bronze
CUST001434,Patricia,Rodriguez,customer1434@example.com,East,2019-01-29,Silver
CUST001435,Jessica,Anderson,customer1435@example.com,North,2017-10-14,Gold
CUST001436,Mary,Rodriguez,customer1436@example.com,East,2022-05-23,Platinum
CUST001437,Robert,Martinez,customer1437@example.com,West,2022-10-18,Gold
CUST001438,Thomas,Garcia,customer1438@example.com,Central,2021-01-13,Silver
CUST001439,Patricia,Anderson,customer1439@example.com,North,2017-08-29,Bronze
CUST001440,Michael,Williams,customer1440@example.com,East,2017-05-31,Silver
CUST001441,Nancy,Rodriguez,customer1441@example.com,South,2021-08-20,Gold
CUST001442,William,Williams,customer1442@example.com,Central,2019-09-25,Bronze
CUST001443,Karen,Jones,customer1443@example.com,East,2019-04-13,Silver
CUST001444,Richard,Davis,customer1444@example.com,North,2017-11-07,Platinum
CUST001445,Robert,Rodriguez,customer1445@example.com,South,2015-10-17,Gold
CUST001446,Michael,Taylor,customer1446@example.com,East,2021-04-27,Silver
CUST001447,Jessica,Moore,customer1447@example.com,South,2018-07-19,Platinum
CUST001448,Richard,Smith,customer1448@example.com,Central,2017-10-10,Bronze
CUST001449,William,Johnson,customer1449@example.com,Central,2016-03-26,Platinum
CUST001450,John,Garcia,customer1450@example.com,North,2019-01-26,Gold
CUST001451,William,Williams,customer1451@example.com,South,2018-01-25,Bronze
CUST001452,Patricia,Miller,customer1452@example.com,South,2019-03-31,Bronze
CUST001453,Patricia,Williams,customer1453@example.com,Central,2023-03-03,Gold
CUST001454,Charles,Moore,customer1454@example.com,West,2016-01-27,Gold
CUST001455,Charles,Moore,customer1455@example.com,East,2021-03-09,Gold
CUST001456,Nancy,Johnson,customer1456@example.com,North,2016-11-30,Gold
CUST001457,Richard,Williams,customer1457@example.com,East,2022-08-08,Platinum
CUST001458,Sarah,Martinez,customer1458@example.com,South,2017-11-27,Bronze
CUST001459,Thomas,Taylor,customer1459@example.com,South,2022-05-17,Silver
CUST001460,Robert,Miller,customer1460@example.com,Central,2017-12-31,Bronze
CUST001461,Susan,Taylor,customer1461@example.com,South,2022-08-09,Platinum
CUST001462,Joseph,Williams,customer1462@example.com,West,2018-12-20,Platinum
CUST001463,Thomas,Jones,customer1463@example.com,East,2019-10-19,Silver
CUST001464,Elizabeth,Anderson,customer1464@example.com,North,2018-06-05,Platinum
CUST001465,David,Moore,customer1465@example.com,North,2022-02-12,Bronze
CUST001466,John,Taylor,customer1466@example.com,South,2016-01-19,Silver
CUST001467,Charles,Smith,customer1467@example.com,North,2018-03-16,Platinum
CUST001468,James,Miller,customer1468@example.com,Central,2023-03-13,Silver
CUST001469,Sarah,Davis,customer1469@example.com,Central,2022-09-07,Bronze
CUST001470,Richard,Smith,customer1470@example.com,Central,2017-02-17,Bronze
CUST001471,Jessica,Taylor,customer1471@example.com,Central,2018-11-14,Silver
CUST001472,Thomas,Anderson,customer1472@example.com,Central,2015-06-23,Platinum
CUST001473,Jennifer,Anderson,customer1473@example.com,Central,2017-07-10,Silver
CUST001474,John,Garcia,customer1474@example.com,South,2020-10-05,Gold
CUST001475,Mary,Miller,customer1475@example.com,West,2019-04-02,Silver
CUST001476,Susan,Johnson,customer1476@example.com,East,2022-08-13,Silver
CUST001477,Karen,Moore,customer1477@example.com,North,2018-04-03,Gold
CUST001478,Sarah,Jones,customer1478@example.com,East,2017-05-22,Bronze
CUST001479,Charles,Miller,customer1479@example.com,South,2018-06-02,Bronze
CUST001480,Joseph,Martinez,customer1480@example.com,West,2015-08-24,Gold
CUST001481,James,Martinez,customer1481@example.com,West,2018-09-07,Gold
CUST001482,Susan,Johnson,customer1482@example.com,North,2018-12-03,Silver
CUST001483,Richard,Garcia,customer1483@example.com,North,2016-02-20,Platinum
CUST001484,Sarah,Brown,customer1484@example.com,North,2020-12-07,Silver
CUST001485,Jessica,Johnson,customer1485@example.com,West,2015-01-29,Silver
CUST001486,William,Brown,customer1486@example.com,West,2019-06-08,Gold
CUST001487,Elizabeth,Garcia,customer1487@example.com,West,2017-01-16,Gold
CUST001488,Patricia,Davis,customer1488@example.com,West,2016-10-24,Silver
CUST001489,Susan,Taylor,customer1489@example.com,West,2015-01-24,Gold
CUST001490,Michael,Johnson,customer1490@example.com,South,2018-03-12,Bronze
CUST001491,Robert,Miller,customer1491@example.com,West,2018-09-18,Bronze
CUST001492,Jennifer,Anderson,customer1492@example.com,South,2020-05-17,Gold
CUST001493,Patricia,Miller,customer1493@example.com,West,2021-03-03,Platinum
CUST001494,Robert,Garcia,customer1494@example.com,West,2020-08-17,Platinum
CUST001495,Robert,Johnson,customer1495@example.com,North,2015-03-28,Silver
CUST001496,Robert,Garcia,customer1496@example.com,Central,2015-02-25,Silver
CUST001497,Mary,Anderson,customer1497@example.com,East,2019-10-26,Bronze
CUST001498,Jessica,Davis,customer1498@example.com,East,2018-03-01,Platinum
CUST001499,John,Thomas,customer1499@example.com,West,2017-10-11,Silver
CUST001500,Thomas,Williams,customer1500@example.com,South,2018-02-25,Bronze
CUST001501,William,Taylor,customer1501@example.com,South,2022-06-22,Platinum
CUST001502,Michael,Davis,customer1502@example.com,North,2022-11-11,Silver
CUST001503,Michael,Moore,customer1503@example.com,Central,2022-01-20,Silver
CUST001504,Linda,Johnson,customer1504@example.com,South,2019-07-02,Bronze
CUST001505,William,Brown,customer1505@example.com,South,2019-10-13,Bronze
CUST001506,Nancy,Brown,customer1506@example.com,North,2015-07-28,Platinum
CUST001507,Jessica,Rodriguez,customer1507@example.com,East,2022-11-07,Silver
CUST001508,Linda,Garcia,customer1508@example.com,West,2020-05-16,Bronze
CUST001509,Thomas,Miller,customer1509@example.com,North,2018-05-31,Bronze
CUST001510,William,Garcia,customer1510@example.com,East,2018-12-08,Platinum
CUST001511,Linda,Garcia,customer1511@example.com,North,2017-01-14,Bronze
CUST001512,James,Smith,customer1512@example.com,East,2017-05-18,Gold
CUST001513,Sarah,Jones,customer1513@example.com,Central,2016-02-17,Platinum
CUST001514,Jennifer,Jones,customer1514@example.com,West,2019-01-29,Gold
